GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
124.7113095,225.3809524,101.952381,648.047619,29.95378148,n
112.5952381,190.2857143,83.28571429,355.1428571,31.16673033,n
143.5583333,202.2,88.0,410.4,20.14944168,n
117.6861642,205.4464286,89.80357143,640.1964286,27.03106088,n
183.28125,344.0,223.0,457.0,2.0,n
0.0,328.0,223.0,384.0,0.0,n
118.5360231,233.9545455,106.0,740.9545455,30.51178474,n
132.6905109,214.8372093,95.37209302,638.4651163,19.88966319,n
132.142797,228.0733333,112.9666667,425.22,15.20806219,n
132.553719,208.7391304,94.30434783,583.3913043,20.60438407,n
115.2515625,194.0,82.125,417.425,21.91915544,n
120.8983891,205.372549,97.66666667,533.2745098,16.16583132,n
139.3925781,206.65625,96.0,423.46875,22.11667834,n
125.0627907,206.8148148,91.77777778,526.1851852,24.23382891,n
131.5998251,209.5601852,117.2361111,566.0092593,36.4421222,w
135.328125,212.5,87.21153846,485.2692308,33.50688241,n
144.1614583,187.6666667,88.83333333,422.75,16.6906078,n
133.0930736,236.5517241,107.4137931,658.9655172,16.7954753,n
134.6919643,199.2857143,116.8571429,477.8571429,22.49671178,w
133.4896789,192.5181818,83.15454545,326.3454545,22.41936147,n
130.1507469,245.057554,112.4676259,825.0935252,34.04515857,n
146.2878151,212.6333333,97.66666667,457.6333333,15.22658494,n
122.4669205,250.969697,150.2575758,466.2272727,30.57712685,n
115.6407767,224.5384615,103.0769231,658.6923077,14.43901683,n
149.345912,210.7,98.4,385.6,15.38343265,n
137.1485411,224.0,102.5833333,448.4166667,35.7272655,n
89.29090909,192.0,86.57142857,385.4285714,16.96936014,n
138.7241379,215.7272727,99.72727273,473.2727273,20.34902073,n
131.7101968,229.0571429,101.8571429,630.8,19.52756294,n
139.7592025,258.4146341,121.7560976,819.1219512,33.45544952,n
102.3735632,211.4545455,91.90909091,519.9090909,16.25367091,n
138.5037313,200.6764706,81.08823529,336.2352941,15.13663262,n
111.4469697,225.3636364,103.9090909,579.8787879,25.21995071,n
130.4537122,188.173913,87.76811594,253.9855072,21.4957194,n
116.1770833,206.1666667,95.0,582.6666667,7.363574011,n
103.925,250.5,152.0,472.0,18.17938393,n
134.013089,199.1666667,91.79166667,444.5833333,21.55512152,n
116.0510441,200.3518519,87.83333333,440.7222222,34.84679382,n
133.7873684,212.5666667,96.36666667,632.1666667,34.41267531,n
106.3526316,253.0833333,113.5833333,426.8333333,36.8732815,n
127.8749347,419.7016461,301.3600823,340.31893,19.94179238,n
102.1666667,218.7777778,91.66666667,527.6666667,21.20854708,n
133.8343711,186.9607843,78.79411765,407.8039216,28.75037569,n
127.3075435,178.0615385,72.96923077,352.4307692,22.08437826,n
100.6875,234.1428571,113.2857143,591.8571429,27.65531281,n
123.624498,235.5396825,109.2857143,708.1269841,22.59463456,n
121.9789272,204.8181818,97.18181818,535.5454545,37.22874962,n
125.3852295,216.388535,98.08280255,647.9363057,31.90598766,n
144.9545455,211.3636364,92.27272727,369.5454545,17.72657341,n
139.43125,216.5,96.5,724.5,11.83258214,n
122.5243553,206.2727273,93.0,621.4545455,26.2503837,n
115.7506964,221.8666667,103.6,624.0888889,17.86984494,n
146.6868687,197.8,86.8,320.8,9.255139113,n
134.2800908,235.9759036,109.8433735,559.6144578,30.21088121,n
141.3562874,205.8571429,91.85714286,471.8571429,15.52658462,n
136.0959596,201.4,111.4,444.6,16.55362196,w
133.5391485,252.8190955,135.9095477,205.0879397,25.28475353,n
139.3251366,195.7826087,80.60869565,441.4347826,21.78447445,n
138.0927419,238.4516129,106.8064516,659.0645161,19.5242585,n
118.4347826,213.3793103,99.27586207,641.7241379,28.06316131,n
126.2341969,239.0,106.704918,778.7540984,20.08371354,n
131.4166292,215.4929577,103.2323944,157.2042254,14.04207693,n
119.773703,219.4571429,95.42857143,512.4428571,27.00393395,n
144.5234987,180.0833333,82.64583333,327.6666667,13.92982163,n
140.1159639,185.5952381,78.85714286,299.0714286,13.86166266,n
128.1267606,187.8723404,87.20212766,272.4680851,18.52049444,n
130.5481481,227.9705882,102.7941176,763.0,27.45050595,n
128.7816313,219.377551,102.1632653,405.9183673,22.05265413,n
115.849866,235.893617,107.106383,757.212766,19.60157697,n
110.9034091,214.7272727,97.63636364,548.3636364,39.22071472,n
116.2506667,212.5957447,94.21276596,549.212766,41.76452128,n
135.2842566,234.6511628,149.8372093,587.0,22.06688785,w
139.4977477,201.2142857,88.07142857,568.2142857,22.3228571,n
142.925,180.0,77.3,424.7,17.15837988,n
113.9364641,207.6086957,91.82608696,363.3913043,17.61894495,n
128.0239044,243.0,112.25,827.5,14.85713213,n
132.0958409,281.9142857,180.2571429,421.6285714,13.57326303,n
140.1534527,198.4081633,86.2244898,384.4897959,21.95248741,n
123.7522831,222.0181818,134.6727273,510.0363636,21.58721691,w
131.313253,277.3617021,167.1914894,331.2978723,21.8464952,n
117.3981191,261.725,141.45,722.875,17.88428081,n
113.1328125,232.0833333,106.1666667,782.9583333,30.46716698,n
106.7882883,226.7142857,103.1428571,674.5,26.87736701,n
141.7841727,204.0857143,88.82857143,606.4,31.13150514,n
139.9819079,219.5,98.89473684,741.6315789,24.31420877,n
107.8035714,198.9285714,89.5,578.5,12.71508826,n
125.6690962,222.4651163,130.2790698,268.5813953,29.22435177,n
131.9441417,190.2785714,81.60714286,162.8571429,12.62468428,n
117.9140244,205.2621359,91.32038835,433.7669903,28.01479821,n
103.7894737,223.0,100.0,596.5,12.4465524,n
130.004,186.2765957,84.14893617,293.3617021,25.54838122,n
118.6466216,222.2150538,97.68817204,682.4946237,28.27173529,n
123.4265021,217.025641,99.85470085,623.6239316,24.02529288,n
118.8267218,227.7953668,105.046332,679.2702703,28.48019871,n
105.8596215,224.5,101.325,682.375,20.11825974,n
137.9267241,234.137931,113.5172414,778.9655172,39.68987986,n
87.3125,219.75,106.5,571.25,21.22940178,n
145.2160194,205.1153846,92.69230769,385.9230769,18.61208648,n
123.4242424,227.9746835,112.8987342,476.7341772,19.62540561,n
140.7210526,225.1666667,98.5,643.7083333,25.04315719,n
133.8958333,232.0,98.0,678.0,19.01461426,n
119.0267857,201.2857143,87.07142857,529.7142857,34.54758623,n
104.34375,251.25,136.0,423.25,24.48979379,n
162.5,207.0,93.0,690.0,17.70197729,n
131.66313,229.1845238,103.9107143,665.75,10.3139064,n
131.9005236,237.2083333,105.0972222,589.1111111,45.08907508,n
136.5772059,268.3529412,118.4705882,821.3529412,26.23146899,n
136.3263889,218.5555556,99.11111111,712.7777778,16.99091987,n
124.8280543,191.9156627,81.8313253,429.746988,45.2896358,n
153.5625,245.3333333,121.0,714.6666667,19.75878848,n
117.1157518,243.4190476,120.1333333,584.5428571,35.18049346,n
119.6322581,273.8305085,124.3050847,935.5762712,20.44816739,n
129.4875,450.8,423.4,843.8,88.99303344,n
115.2883275,218.7222222,95.63888889,620.8333333,21.98013975,n
122.5212528,201.3928571,95.53571429,485.8928571,20.63738805,n
108.5986842,240.7894737,116.7105263,612.1842105,27.70296543,n
154.4125,211.8,88.0,511.4,15.6792857,n
105.6489362,274.0,156.5,385.5,31.57926535,n
111.1125828,230.8421053,101.6315789,744.9473684,19.24035176,n
108.453125,211.5,94.41666667,574.25,28.16568046,n
131.2834043,217.4864865,99.59459459,542.5675676,23.34324809,n
132.0981098,271.1142857,134.0714286,657.2571429,23.10824572,n
118.4084152,198.608,86.572,555.404,28.69181598,n
118.7010676,237.3049645,123.0283688,485.5673759,33.55244418,n
139.1565762,217.3666667,98.73333333,590.3,22.59569772,n
138.8807107,209.56,89.96,526.44,29.72810118,n
137.1693002,203.8928571,85.28571429,354.6071429,23.88247158,n
133.617801,218.9375,115.375,417.4583333,27.50148355,n
137.5220729,227.1818182,133.9494949,246.6262626,14.94549496,n
136.4479339,201.4605263,90.01315789,497.75,25.85494844,n
130.4825688,204.6285714,97.54285714,111.5428571,4.246487144,n
133.8330781,209.804878,94.48780488,444.7560976,26.16700642,n
131.7596967,238.7685185,121.3148148,491.1712963,31.89137802,n
132.0958409,281.9142857,180.2571429,421.6285714,13.57326303,n
130.8776782,196.8111455,84.50154799,465.3560372,34.69556357,n
120.8605769,334.6153846,222.2307692,357.0769231,26.36027134,n
131.366112,186.0,82.73809524,273.6428571,17.18005224,n
120.9231415,240.9666667,117.0666667,668.7466667,26.28730154,n
115.8483034,220.4920635,102.9206349,546.5238095,20.516682,n
126.3130045,201.7142857,90.47142857,596.5714286,26.08573384,n
105.2670157,216.3333333,101.6666667,684.6666667,12.64334476,n
132.875,242.0,104.0,675.0,45.5,n
137.4369369,246.8809524,120.547619,599.4047619,19.74956586,n
142.1072607,214.7368421,93.57894737,573.3421053,31.34886577,n
127.5379538,271.8947368,146.3684211,538.7894737,15.1095721,n
112.8138075,251.7333333,110.8333333,806.0,32.57783841,n
143.6778846,202.3846154,87.38461538,435.5384615,16.53040949,n
134.0139092,242.744186,119.4069767,556.7093023,23.40175429,n
128.4590411,198.6428571,88.67857143,340.0178571,27.15231599,n
154.5322581,230.0,101.0,673.0,22.77608395,n
140.6142857,210.5,92.59090909,564.5,30.27671964,n
114.3925687,240.8205128,119.3846154,688.6666667,11.31359227,n
91.075,199.0,93.0,465.0,20.441135,n
124.0294118,244.0625,117.34375,634.84375,25.84552594,n
126.8027778,309.2444444,179.9111111,347.2888889,19.61309716,n
120.5392457,236.5806452,127.6451613,606.8709677,26.66045117,n
122.3125,227.1428571,104.7619048,635.6904762,27.92150684,n
132.5877301,222.3921569,133.0588235,579.2156863,19.83265243,w
117.7658103,214.6875,95.984375,449.1875,12.93961335,n
118.5287206,209.0833333,93.85416667,463.9791667,23.87976247,n
132.3194444,226.7222222,101.5555556,564.8333333,27.81380996,n
130.5367647,240.0,149.9411765,179.1176471,18.83914793,n
129.7386935,208.24,101.64,317.12,23.68101349,n
137.8494152,241.8372093,112.4418605,677.0697674,26.64255716,n
103.4166667,223.0,102.1111111,623.1111111,22.15656969,n
136.3944175,206.8076923,91.07692308,499.1730769,34.3201674,n
137.8429319,220.75,102.75,407.5,12.34205773,n
140.4202586,230.7931034,119.4827586,508.8275862,30.39670331,n
111.541841,207.4666667,96.0,591.7333333,36.10226216,n
127.8168224,241.4029851,119.1940299,587.9701493,28.72868761,n
121.8770833,405.2666667,348.9333333,688.5333333,36.40666911,n
107.1704545,246.0,114.5454545,727.4545455,15.97053071,n
115.67,216.9473684,88.21052632,532.2105263,38.16976222,n
117.6017442,220.9545455,103.1363636,673.1818182,10.24977323,n
106.6037736,235.4,120.4,436.6,22.34837802,n
119.8117519,208.8782609,92.66086957,526.9391304,35.35523854,n
122.9779202,198.9090909,90.625,509.3977273,33.33946827,n
124.358396,197.7,86.86,439.02,20.11765394,n
114.117801,211.75,96.45833333,557.5,21.46638199,n
112.2857143,209.4666667,85.73333333,481.8,32.99670017,n
139.8263889,238.5555556,109.1111111,762.3333333,45.29110233,n
128.7984791,229.4242424,116.0,403.6060606,26.57867715,n
112.8046875,192.75,93.75,350.75,49.34809393,n
134.7567185,245.9333333,127.1111111,562.1777778,14.67447604,n
113.1171171,233.7142857,106.1428571,571.7142857,21.0228253,n
123.39375,210.05,90.3,419.7,31.75988035,n
123.0193638,238.3913043,119.4456522,446.5543478,14.42633331,n
111.3095238,225.6666667,92.04761905,623.8095238,19.8707844,n
150.5357143,223.1428571,101.2857143,655.4285714,27.77680724,n
122.0264448,227.0724234,106.0668524,550.9665738,36.81162253,n
108.1392405,181.0,86.4,453.8,27.72814455,n
119.3591772,195.65,84.925,292.925,17.22236918,n
126.9343284,194.952381,90.61904762,493.2380952,24.07000373,n
104.3080357,206.0714286,81.0,533.0,16.37833935,n
135.8708333,283.2,186.8,276.6,23.09593519,n
127.6273674,212.1654135,96.29323308,477.9323308,21.44673284,n
131.8386243,227.6421053,104.5052632,655.7473684,23.55369889,n
114.5708661,218.3958333,99.52083333,448.7291667,12.35302482,n
134.8114286,238.4545455,105.9090909,680.3181818,18.44894675,n
139.0585366,269.7692308,151.0769231,495.0,17.09873866,n
150.4712644,214.7272727,93.45454545,487.1818182,16.78645656,n
145.6546053,221.8947368,96.84210526,536.3157895,29.61731918,n
132.0755627,220.3076923,101.9487179,699.6153846,21.27349225,n
117.05625,201.3,88.8,492.0,15.66556734,n
135.5842027,212.1984127,92.61904762,640.6190476,31.72601452,n
142.3758278,223.8947368,112.7105263,474.6052632,23.82077587,n
115.0050542,212.045977,95.8045977,377.5057471,18.750759,n
120.7772436,218.6923077,100.2051282,567.3076923,31.82380817,n
121.7359455,291.7297297,217.1351351,406.8918919,26.12810493,n
129.363141,258.8274112,119.715736,731.8274112,15.22978336,n
117.4130435,238.0204082,113.5102041,667.7959184,28.39770802,n
110.3295455,229.0909091,108.7727273,564.8636364,15.59329428,n
138.1294643,222.25,96.03571429,606.3571429,53.71547301,n
147.0429688,233.5,115.75,528.5,18.98313396,n
100.8798077,228.2307692,102.3846154,595.8461538,17.0224356,n
129.1319444,231.2222222,104.0,552.5555556,7.959775417,n
130.2861771,193.7586207,83.62068966,522.5344828,28.64820032,n
150.7436709,216.55,98.8,522.3,22.03270297,n
132.0387761,200.2740385,95.32211538,364.0288462,34.25941669,n
123.114643,265.7438017,147.8264463,488.2644628,13.18521421,n
140.6666667,208.7142857,98.14285714,484.4285714,15.3994434,n
135.2848325,210.2957746,93.16901408,446.2676056,29.27565669,n
110.4252874,231.8181818,107.6363636,694.9090909,10.63675213,n
113.0745192,225.0,114.9615385,586.8461538,26.12068033,n
109.8397213,216.8888889,98.66666667,646.8888889,27.85727513,n
134.7116345,204.0677966,92.78531073,370.3333333,19.20685431,n
128.9375,246.6666667,122.6666667,791.0,20.33606539,n
132.9631579,205.875,86.0,384.5,15.74007624,n
136.53125,214.125,94.875,625.5,14.87394954,n
121.0884495,215.5409836,98.54098361,468.6229508,13.69773912,n
115.6967593,228.3333333,106.6666667,757.4074074,21.88058375,n
114.452381,428.047619,278.0,518.0,118.8571047,n
134.8095238,189.25,76.16666667,230.1111111,10.95825412,n
122.2428952,377.6866197,270.806338,399.056338,27.16024065,n
131.7466667,183.8742857,78.20571429,237.24,13.88947157,n
132.8762102,200.1868132,88.82417582,476.032967,28.95310159,n
121.1696429,197.7857143,91.60714286,525.75,22.50087867,n
132.2701149,226.0909091,100.8181818,677.1818182,31.20844344,n
133.8033141,193.6091954,85.29885057,396.6781609,22.6678965,n
136.234104,209.7272727,92.09090909,627.1363636,18.57645582,n
136.0215232,208.4868421,93.52631579,455.4078947,29.2406998,n
122.6385135,209.7849462,91.94623656,576.516129,26.83134204,n
133.8441971,194.175,87.85,311.3,21.6665641,n
112.7566667,184.0,79.36842105,375.4210526,26.51566202,n
129.2823779,302.6440678,214.5084746,632.9322034,62.2350956,n
145.1363636,261.5909091,167.0909091,303.0909091,19.50333729,n
151.2362205,252.8125,115.5,884.6875,16.00976265,n
118.6142384,234.8157895,113.25,612.4605263,27.58556005,n
95.70535714,213.4285714,94.57142857,578.8571429,14.70110367,n
113.474359,227.4375,106.765625,517.921875,22.13398035,n
121.372549,222.5,98.0,638.25,35.03430239,n
144.1238532,227.5,101.0,633.2142857,26.91151411,n
128.1356643,214.7111111,94.26666667,535.2,15.88741252,n
101.3698885,214.4705882,111.1176471,503.1470588,19.51800251,n
131.2303255,179.8945687,73.95527157,179.1693291,6.236749062,n
121.1535064,237.8859649,112.6403509,783.7719298,23.40658762,n
133.2052154,247.3153153,117.4774775,851.4054054,20.00569678,n
122.7229064,230.7058824,105.3529412,736.0,26.37811006,n
112.1527778,258.5555556,145.3333333,578.5555556,31.54445227,n
140.1486486,199.1428571,91.0,491.1428571,18.10175321,n
132.0223684,217.7916667,99.91666667,625.8125,27.81504358,n
127.7454338,209.1818182,96.38181818,570.2,41.61223596,n
126.5050891,188.32,79.9,242.2,12.66908047,n
130.0113636,199.1818182,95.27272727,520.6363636,12.18656624,n
104.253125,193.35,85.45,416.05,31.57257512,n
114.195,217.76,93.8,604.56,32.55518392,n
114.1653543,235.25,105.125,747.375,34.61930233,n
126.553816,183.5,76.25,112.5,12.57256282,n
120.7625571,222.9090909,95.36363636,660.2,29.48065061,n
120.1422709,203.7173913,91.7826087,676.076087,27.93644894,n
132.0,187.3333333,78.64705882,334.372549,20.418422,n
112.6674584,258.8148148,138.1851852,485.8518519,21.87437634,n
144.2291667,246.6666667,116.6666667,823.6666667,33.00505012,n
147.2183099,183.6666667,84.66666667,420.2222222,13.11299422,n
141.1168478,204.0,93.13043478,509.7391304,26.60375771,n
126.1371211,241.5865385,112.1153846,782.1057692,32.56024798,n
87.671875,361.0,241.0,408.0,22.0383189,n
120.0884774,246.6885246,113.8032787,788.7540984,22.17242053,n
116.0833333,219.4444444,99.33333333,440.6666667,53.19519147,n
141.0323559,184.8412698,81.98412698,351.4444444,13.68445462,n
132.75,227.5,97.0,631.0,21.36195996,n
140.2027027,192.1428571,86.42857143,459.8571429,13.7226537,n
127.4454106,227.6615385,110.4923077,445.2615385,18.35688285,n
167.0,211.0,105.0,636.0,6.609652033,n
136.9550914,198.65,86.93333333,421.9416667,29.00773843,n
132.9947917,191.5833333,85.08333333,537.6666667,21.31212325,n
119.7620192,192.4230769,85.26923077,454.2692308,29.61570929,n
123.5365206,212.265861,96.08761329,511.9969789,28.60146551,n
132.0252336,208.2164179,89.57462687,577.6716418,35.22145593,n
118.7942511,202.2168675,90.78313253,442.6987952,31.43089709,n
131.2794118,207.3,93.9,479.6,13.11487705,n
123.2001121,271.5688889,130.5955556,847.7288889,27.90005301,n
125.104021,451.5555556,331.3888889,538.2361111,47.55902562,n
110.9102902,229.3333333,109.3333333,502.6666667,14.94619981,n
122.7454739,267.6779661,162.9491525,438.4067797,19.51485707,n
140.6034483,214.4482759,100.0,676.7586207,19.09068415,n
118.039627,226.6481481,102.8703704,538.1666667,31.14004387,n
135.1964637,184.8125,78.625,330.0625,13.37777424,n
120.2339572,311.5319149,201.6808511,433.3404255,38.81429595,n
162.675,220.6,99.6,566.6,9.792343948,n
127.6761364,221.4545455,103.0909091,768.4545455,28.98988139,n
133.2242424,197.25,88.84615385,374.8173077,17.65740705,n
139.7904762,255.3333333,121.3333333,722.3636364,16.80553715,n
129.1640625,210.75,97.5,476.25,21.54501102,n
106.0625,449.0,418.7692308,741.6153846,45.80160458,n
142.5296296,254.5,116.5294118,871.1470588,10.15485634,n
118.3917775,247.75,111.7884615,700.5769231,25.04873209,n
127.6412411,196.4742268,83.13402062,490.0309278,50.38872171,n
133.9686469,209.0789474,92.28947368,485.6052632,33.47749068,n
154.725,250.4,112.9,689.5,20.51243525,n
135.4054054,223.5,106.5,466.0,22.53489358,n
119.2956465,224.6804124,105.2783505,468.7319588,18.62636409,n
113.6107955,208.1363636,90.68181818,635.4090909,36.27785336,n
130.4505495,237.3333333,113.9649123,775.1403509,24.88096623,n
149.5446429,243.0,111.0,408.0,18.53512936,n
129.6169094,177.6882129,73.90747782,196.1647655,10.7290532,n
122.2259615,225.9615385,107.0576923,476.9807692,49.99586891,n
133.6820702,229.8235294,103.4705882,730.2941176,22.92473015,n
120.4330743,222.5517241,100.8551724,577.8275862,26.09609061,n
122.1012658,178.1,77.8,404.55,17.04780044,n
139.160396,235.0,120.0,253.8125,19.64168777,n
121.140625,797.0,608.0,819.0,74.87823449,n
104.109375,306.8333333,203.5,400.5833333,10.41999947,n
98.96428571,186.7142857,81.57142857,491.2857143,18.06225063,n
121.2720588,233.7352941,122.6176471,391.6764706,35.38796347,n
133.8285714,202.9090909,95.90909091,508.5454545,15.47325071,n
115.4470377,225.4857143,99.22857143,709.7428571,28.95152881,n
130.6810345,179.5454545,80.72727273,317.8181818,15.99283156,n
114.5208333,226.875,103.0833333,725.0,28.52873795,n
130.5578313,195.9230769,87.25,437.8653846,30.52605832,n
109.4970238,223.5714286,101.952381,645.5714286,18.03511314,n
119.6710526,226.8421053,111.4736842,514.4210526,28.1369819,n
145.8181818,251.3333333,118.7777778,442.0,23.86277643,n
118.5852273,284.0,154.0,659.0,19.89974874,n
132.0763889,219.8888889,102.5555556,444.6666667,15.06283137,n
120.5731132,219.962963,98.40740741,634.5555556,21.6002464,n
128.4641661,235.8404255,115.9042553,513.4148936,20.08348353,n
123.17,289.08,190.04,473.04,17.96191527,n
131.0414634,190.1442308,89.78846154,218.0865385,22.00273778,n
122.2829912,251.6744186,113.4651163,840.3255814,18.49236464,n
108.5625,207.7272727,93.18181818,504.4545455,38.86913837,n
126.5179924,267.5522388,154.6119403,338.4925373,21.77260516,n
126.3737769,221.125,104.625,507.875,22.58661713,n
128.2622699,182.9512195,75.65853659,285.6341463,23.56062213,n
133.3417367,207.1555556,103.3111111,465.2888889,14.77779449,n
137.7890625,218.0,93.25,543.75,13.10534242,n
137.7267206,212.9354839,95.35483871,612.0967742,27.75865963,n
131.8519225,328.5477387,206.2311558,310.6482412,15.86386079,n
131.0490012,191.9502488,85.33830846,333.3233831,31.30249893,n
134.1197893,217.419708,98.60218978,546.4160584,30.87202893,n
131.7506614,277.0105263,159.3684211,463.4736842,42.12267272,n
129.6910714,205.0377358,90.37735849,359.9528302,22.80767056,n
132.8229167,218.8333333,97.16666667,715.6666667,27.12727205,n
126.125,201.5882353,88.47058824,463.8823529,17.68505713,n
110.1019417,251.7692308,120.7692308,903.0,23.05126779,n
97.82051282,222.2,97.4,668.8,19.46689498,n
133.4081633,210.9069767,93.20930233,580.6046512,20.24199192,n
137.5717054,253.0615385,118.1538462,870.1692308,18.58607992,n
110.4572368,231.0,100.0,517.8421053,14.78432201,n
129.7038123,182.372093,74.88372093,292.6744186,13.40592283,n
143.1809045,195.24,84.56,458.96,15.4607115,n
96.11347518,233.4444444,103.0,684.5555556,9.867017011,n
100.21875,218.5,95.5,597.5,28.77885026,n
124.9702381,218.0952381,97.42857143,595.8571429,40.7810369,n
88.99107143,218.4285714,103.2857143,617.0,9.007933012,n
131.116672,200.2878788,88.47474747,416.0252525,39.35435722,n
123.5244161,255.0338983,138.3728814,588.3050847,28.84446,n
111.6875,392.5384615,208.2307692,377.0769231,54.77009507,n
134.5498576,226.2045455,99.70454545,676.7727273,50.39592725,n
148.1981982,196.9285714,78.0,270.4285714,14.10167163,n
116.7447917,222.4166667,102.25,570.8333333,27.74659013,n
123.8233475,248.2883436,125.0858896,554.9079755,21.77546327,n
124.2890625,262.125,122.625,815.25,21.14877853,n
110.7735849,189.3,90.5,423.1,29.71935396,n
121.8291457,214.04,92.68,516.56,32.0153963,n
122.8396675,205.4528302,91.11320755,396.5283019,20.5190566,n
129.9919614,264.2820513,147.974359,472.0,21.0227953,n
107.3946188,208.1428571,92.57142857,616.75,30.46526962,n
121.0208333,230.8666667,104.2666667,605.7,21.81969039,n
107.9191176,251.1764706,129.8823529,518.1176471,27.47808186,n
106.0480769,229.0769231,103.9230769,634.8461538,31.55571761,n
120.1445993,205.5833333,89.94444444,522.5277778,23.36167261,n
120.5393258,236.9166667,112.1785714,769.0714286,21.56822219,n
110.9574899,212.7741935,93.61290323,475.9032258,28.23389746,n
104.5058824,239.3125,126.1875,483.375,16.88260824,n
136.1348684,219.0263158,105.9736842,568.5263158,46.75222009,n
142.8107639,187.3611111,80.16666667,442.9444444,16.44481982,n
116.8295505,204.7659574,89.53191489,469.9148936,40.27874558,n
122.0412541,237.3947368,140.8947368,415.5789474,19.67970677,n
138.4310345,467.1818182,255.7727273,353.7272727,41.72519306,n
126.3020833,226.0,97.0,545.0,37.62534607,n
130.2059471,203.7982456,88.63157895,380.8859649,22.95064257,n
126.1379142,233.8914729,110.8372093,572.9844961,20.27515193,n
122.0212592,201.2727273,89.76623377,427.3636364,20.57858494,n
149.4963235,243.1176471,116.8823529,736.7058824,26.32167263,n
132.9221949,185.7662338,78.55844156,349.4025974,25.59113894,n
117.254417,204.0,95.5,356.0,15.72290929,n
110.4375,204.0,87.59090909,509.6363636,28.00959104,n
132.3725962,229.3076923,109.6923077,584.1538462,24.57403378,n
130.0966325,206.3218391,94.45977011,395.5402299,48.21346816,n
137.4525,195.24,84.96,387.56,25.09100237,n
129.8303571,194.6190476,89.61904762,389.1904762,24.61494854,n
119.3450292,255.3139535,122.3837209,796.2790698,19.31480754,n
149.0416667,275.6666667,142.3333333,672.0,46.70980149,n
110.3010471,191.0833333,81.91666667,368.25,20.50673162,n
110.5966387,256.2666667,113.8666667,838.8,11.93984925,n
175.0,205.6666667,98.0,528.6666667,4.921607687,n
121.4131579,266.25,122.1666667,732.8541667,14.1297927,n
139.4005682,230.8636364,128.4090909,420.9545455,39.05939533,n
120.99375,343.25,237.675,387.65,25.16931415,n
136.2666052,206.8823529,88.75,579.8970588,23.00806144,n
116.8238806,204.4285714,92.71428571,394.6428571,20.81431785,n
129.0050125,246.06,116.68,719.14,23.56931055,n
154.6778846,236.3076923,121.8461538,415.0769231,15.60647719,n
126.4634146,195.0,85.25,86.5,7.327175445,n
117.0990338,202.4615385,91.30769231,541.4615385,36.90169653,n
116.6517857,248.4285714,109.5714286,799.7142857,29.23235557,n
107.9137931,224.4827586,102.9310345,724.6206897,18.57990425,n
122.4603774,256.06,143.46,268.16,30.16836091,n
124.8854167,240.25,118.3888889,485.25,17.84734652,n
123.4243542,282.4230769,190.1923077,427.4423077,19.82104666,n
119.4282946,215.4615385,98.56923077,508.0615385,19.52237981,n
125.8165939,196.2222222,85.23611111,353.1527778,23.2325037,n
131.1154709,202.8035714,87.66071429,514.2321429,25.9230366,n
114.1875,221.4482759,100.137931,715.5517241,30.46028193,n
120.2293645,239.255814,111.372093,625.4883721,30.13079474,n
116.3924051,227.9,99.85,583.9,7.552979545,n
138.4326923,218.0769231,98.11538462,556.9615385,27.88482759,n
125.7730449,235.5608466,107.957672,765.8465608,36.7743382,n
129.605449,308.6935484,201.5806452,371.8225806,29.86732717,n
137.0916667,229.6666667,106.3333333,724.3333333,29.47511191,n
142.022792,279.2727273,168.1818182,407.5,18.0113027,n
135.8871233,190.373913,82.84347826,295.9391304,21.30340726,n
112.0277778,211.0434783,92.2173913,634.4347826,23.23529679,n
117.796875,211.25,98.625,501.875,30.43820584,n
142.4880295,203.0882353,91.04411765,414.9117647,19.8673967,n
122.1967033,251.0136519,113.4709898,749.5802048,7.996848498,n
128.8125,236.4545455,110.4545455,663.2727273,35.97427915,n
118.6107011,215.0,97.77941176,458.4852941,26.94568338,n
134.7873303,186.0,78.28571429,373.1428571,14.44005908,n
121.2991182,215.8707865,99.29213483,556.2191011,20.87527134,n
140.3386308,202.8846154,90.34615385,310.6923077,15.21595044,n
132.74375,227.1,100.35,635.6,30.61372241,n
124.3739237,219.8823529,101.2352941,458.7843137,25.33655052,n
132.3359528,205.59375,91.40625,625.4375,25.78802941,n
104.796875,289.5,183.5,355.5,36.64355332,n
96.1015625,843.0,662.0,742.0,9.218697034,n
126.0952381,240.0,111.4761905,738.6666667,23.87894641,n
134.6625,206.8,91.6,373.6,17.8742832,n
129.998,233.2222222,135.2063492,293.7460317,24.19386095,n
118.1389313,221.9756098,101.6341463,633.9634146,37.79183095,n
129.2293907,201.8857143,92.14285714,428.6,34.91769916,n
115.9835526,206.4736842,90.57894737,539.2631579,22.6577572,n
111.5625,206.1578947,89.21052632,542.3684211,44.06284859,n
118.5273349,273.8909091,166.3636364,398.4363636,31.39918407,n
127.8724428,194.8076923,88.34615385,340.6923077,24.31708527,n
128.3756303,724.6666667,544.2266667,590.4266667,43.19556767,n
136.3012048,235.3809524,125.8571429,313.2857143,16.39077778,n
143.2269939,254.6451613,150.1935484,437.2580645,17.01868961,n
127.1869748,233.5333333,102.0,737.6,17.98273864,n
128.6358234,181.2133333,81.16,294.76,17.60179789,n
117.3519737,199.6842105,90.31578947,479.6842105,25.13850828,n
137.7833787,228.5,106.9130435,514.8043478,31.80214115,n
